Mth,BU,Tier,Site,Handled,Pres,Ext,Acc,Count
202504,Broadband,Gold,Chennai,2274,Cashback-Promo|Discount-Welcome|Discount-Special,Discount-Special|Cashback-Promo|Discount-Welcome,Discount-Welcome|Discount-Special|Cashback-Promo,17
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Loyalty-Welcome,,,5
202504,Broadband,Gold,Chennai,2274,Cashback-Promo,,,43
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special,,,49
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Loyalty-Retention,Speed-Boost-Special,,28
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,Bundle-Welcome,,12
202504,Broadband,Gold,Chennai,2274,Bundle-Promo|Loyalty-Retention,,,30
202504,Broadband,Gold,Chennai,2274,Cashback-Special,Cashback-Special,,31
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Loyalty-Welcome|Speed-Boost-Retention,Speed-Boost-Special,,17
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome,,,43
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome|Cashback-Welcome,Cashback-Welcome|Loyalty-Welcome,Loyalty-Welcome,49
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Cashback-Upgrade,Speed-Boost-Upgrade|Cashback-Upgrade,,35
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Speed-Boost-Welcome|Loyalty-Promo,,,50
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Cashback-Retention,,,6
202504,Broadband,Gold,Chennai,2274,Bundle-Retention,,,47
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special,,,20
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Retention,,,44
202504,Broadband,Gold,Chennai,2274,Discount-Promo,,,8
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome|Discount-Upgrade|Bundle-Retention,Bundle-Retention|Bundle-Welcome|Discount-Upgrade,,25
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Bundle-Welcome,,,21
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Bundle-Promo,Speed-Boost-Promo|Bundle-Promo,,28
202504,Broadband,Gold,Chennai,2274,Loyalty-Special|Bundle-Promo|Speed-Boost-Promo,Speed-Boost-Promo|Loyalty-Special|Bundle-Promo,,16
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Loyalty-Welcome,,,45
202504,Broadband,Gold,Chennai,2274,Discount-Promo,,,45
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Bundle-Welcome|Loyalty-Retention,Discount-Promo|Loyalty-Retention,,49
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Discount-Special,Discount-Special,,46
202504,Broadband,Gold,Chennai,2274,Discount-Welcome,,,8
202504,Broadband,Gold,Chennai,2274,Loyalty-Retention,,,25
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Bundle-Upgrade|Bundle-Promo,Bundle-Promo|Bundle-Upgrade|Speed-Boost-Special,,12
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Discount-Upgrade|Discount-Special,,,40
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Bundle-Retention|Discount-Special,,,14
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Bundle-Promo|Discount-Upgrade,Discount-Upgrade,,6
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Bundle-Welcome,,,43
202504,Broadband,Gold,Chennai,2274,Bundle-Retention|Discount-Retention,,,19
202504,Broadband,Gold,Chennai,2274,Discount-Special,Discount-Special,Discount-Special,10
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome,Speed-Boost-Welcome,,38
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Bundle-Upgrade|Bundle-Welcome,Discount-Promo,Discount-Promo,46
202504,Broadband,Gold,Chennai,2274,Bundle-Retention|Discount-Special,Bundle-Retention|Discount-Special,,11
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Bundle-Special,Cashback-Special,,6
202504,Broadband,Gold,Chennai,2274,Loyalty-Special,,,10
202504,Broadband,Gold,Chennai,2274,Discount-Welcome,,,26
202504,Broadband,Gold,Chennai,2274,Bundle-Promo|Discount-Upgrade,,,27
202504,Broadband,Gold,Chennai,2274,Cashback-Welcome,,,5
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Bundle-Welcome|Cashback-Upgrade,Bundle-Welcome,,5
202504,Broadband,Gold,Chennai,2274,Cashback-Promo,Cashback-Promo,,14
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Bundle-Welcome|Bundle-Upgrade,,,49
202504,Broadband,Gold,Chennai,2274,Discount-Special,,,16
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Bundle-Promo|Bundle-Retention,Speed-Boost-Special|Bundle-Promo,Speed-Boost-Special,11
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Cashback-Retention,Cashback-Retention|Cashback-Special,,32
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Speed-Boost-Retention,,,50
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Discount-Welcome|Cashback-Retention,Discount-Welcome|Cashback-Retention|Loyalty-Promo,Loyalty-Promo|Discount-Welcome,41
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,,,49
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Cashback-Welcome,,,28
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Cashback-Retention|Loyalty-Upgrade,Loyalty-Promo,,10
202504,Broadband,Gold,Chennai,2274,Discount-Special,,,43
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Speed-Boost-Welcome|Cashback-Special,,,28
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Bundle-Welcome|Discount-Special,Discount-Special|Cashback-Special|Bundle-Welcome,Bundle-Welcome|Discount-Special|Cashback-Special,27
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Speed-Boost-Upgrade|Speed-Boost-Retention,,,36
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Speed-Boost-Welcome|Bundle-Promo,Bundle-Promo,,41
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade,,,10
202504,Broadband,Gold,Chennai,2274,Cashback-Welcome,Cashback-Welcome,,11
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome,Speed-Boost-Welcome,,43
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Bundle-Retention,Discount-Upgrade|Bundle-Retention,,38
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo,,,14
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Retention|Loyalty-Retention|Discount-Special,Loyalty-Retention|Discount-Special|Speed-Boost-Retention,,31
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Discount-Upgrade|Bundle-Retention,Discount-Upgrade|Bundle-Retention|Speed-Boost-Promo,,17
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Discount-Welcome|Speed-Boost-Welcome,,,49
202504,Broadband,Gold,Chennai,2274,Loyalty-Upgrade,,,35
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Loyalty-Special|Bundle-Upgrade,Loyalty-Special|Bundle-Upgrade,,12
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Cashback-Retention|Bundle-Upgrade,,,24
202504,Broadband,Gold,Chennai,2274,Bundle-Retention,,,15
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Discount-Welcome|Loyalty-Upgrade,Loyalty-Upgrade|Discount-Upgrade|Discount-Welcome,,32
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Loyalty-Retention,,,43
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Discount-Upgrade,,,30
202504,Broadband,Gold,Chennai,2274,Bundle-Promo|Discount-Retention|Loyalty-Upgrade,,,32
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Retention,,,22
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Loyalty-Welcome|Discount-Special,Loyalty-Welcome,,38
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Discount-Upgrade|Bundle-Promo,,,34
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Speed-Boost-Special|Discount-Retention,,,12
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,,,32
202504,Broadband,Gold,Chennai,2274,Cashback-Promo,,,12
202504,Broadband,Gold,Chennai,2274,Discount-Retention|Discount-Special,,,33
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Discount-Retention,,,37
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Loyalty-Retention|Loyalty-Upgrade,,,19
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome|Cashback-Retention,Cashback-Retention|Bundle-Welcome,,17
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome|Discount-Welcome|Bundle-Retention,,,47
202504,Broadband,Gold,Chennai,2274,Bundle-Upgrade,Bundle-Upgrade,,39
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Bundle-Retention,Speed-Boost-Welcome|Bundle-Retention,,47
202504,Broadband,Gold,Chennai,2274,Cashback-Welcome,Cashback-Welcome,,47
202504,Broadband,Gold,Chennai,2274,Cashback-Special|Loyalty-Retention,Loyalty-Retention|Cashback-Special,,42
202504,Broadband,Gold,Chennai,2274,Loyalty-Retention|Loyalty-Welcome,,,36
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,,,10
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Loyalty-Special,,,46
202504,Broadband,Gold,Chennai,2274,Cashback-Special,,,29
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome,,,9
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Discount-Welcome|Discount-Retention,Discount-Promo|Discount-Retention|Discount-Welcome,Discount-Retention|Discount-Promo|Discount-Welcome,5
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Discount-Retention,,,14
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Bundle-Retention|Speed-Boost-Retention,,,26
202504,Broadband,Gold,Chennai,2274,Cashback-Retention,Cashback-Retention,Cashback-Retention,19
202504,Broadband,Gold,Chennai,2274,Cashback-Special,,,38
202504,Broadband,Gold,Chennai,2274,Loyalty-Promo|Cashback-Upgrade,,,18
202504,Broadband,Gold,Chennai,2274,Cashback-Welcome,,,24
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Retention,,,5
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Bundle-Upgrade|Discount-Special,Bundle-Upgrade,,34
202504,Broadband,Gold,Chennai,2274,Discount-Welcome,,,37
202504,Broadband,Gold,Chennai,2274,Cashback-Upgrade,,,33
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Discount-Welcome|Discount-Special,,,13
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Bundle-Promo,,,24
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo,,,45
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome|Speed-Boost-Retention,,,33
202504,Broadband,Gold,Chennai,2274,Bundle-Promo,Bundle-Promo,,26
202504,Broadband,Gold,Chennai,2274,Cashback-Welcome,,,37
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Loyalty-Special|Discount-Special,,,8
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Loyalty-Upgrade,,,29
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome,,,42
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Loyalty-Retention|Speed-Boost-Upgrade,Speed-Boost-Upgrade|Bundle-Special|Loyalty-Retention,Speed-Boost-Upgrade,7
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Speed-Boost-Retention,Speed-Boost-Promo,,22
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Promo|Discount-Retention,,,22
202504,Broadband,Gold,Chennai,2274,Cashback-Promo,,,11
202504,Broadband,Gold,Chennai,2274,Loyalty-Welcome|Cashback-Retention,,,29
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Loyalty-Special|Bundle-Promo,Bundle-Promo|Speed-Boost-Special|Loyalty-Special,,24
202504,Broadband,Gold,Chennai,2274,Bundle-Promo,,,24
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Upgrade|Cashback-Welcome|Cashback-Upgrade,Speed-Boost-Upgrade|Cashback-Welcome,,7
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade|Loyalty-Upgrade|Cashback-Upgrade,,,25
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Loyalty-Welcome,Loyalty-Welcome,Loyalty-Welcome,31
202504,Broadband,Gold,Chennai,2274,Bundle-Upgrade,,,33
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Speed-Boost-Welcome,,,25
202504,Broadband,Gold,Chennai,2274,Discount-Upgrade,,,18
202504,Broadband,Gold,Chennai,2274,Cashback-Special,Cashback-Special,,12
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Discount-Upgrade,,,31
202504,Broadband,Gold,Chennai,2274,Bundle-Special|Bundle-Welcome,Bundle-Welcome|Bundle-Special,Bundle-Welcome|Bundle-Special,5
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Welcome|Loyalty-Welcome|Discount-Retention,Loyalty-Welcome|Speed-Boost-Welcome,,37
202504,Broadband,Gold,Chennai,2274,Loyalty-Retention|Discount-Welcome|Cashback-Welcome,,,6
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Loyalty-Welcome|Cashback-Promo,,,48
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,,,49
202504,Broadband,Gold,Chennai,2274,Bundle-Welcome,,,10
202504,Broadband,Gold,Chennai,2274,Cashback-Upgrade,,,36
202504,Broadband,Gold,Chennai,2274,Discount-Promo|Bundle-Promo|Discount-Welcome,Discount-Welcome,,46
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special,,,18
202504,Broadband,Gold,Chennai,2274,Loyalty-Special|Loyalty-Retention,Loyalty-Retention,,27
202504,Broadband,Gold,Chennai,2274,Speed-Boost-Special|Cashback-Retention|Discount-Special,Cashback-Retention|Discount-Special|Speed-Boost-Special,,24
202504,Broadband,Gold,Delhi,2886,Discount-Special,,,49
202504,Broadband,Gold,Delhi,2886,Discount-Promo,,,17
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Loyalty-Special|Loyalty-Retention,,,42
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Bundle-Welcome,Loyalty-Promo,,11
202504,Broadband,Gold,Delhi,2886,Bundle-Retention,,,7
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special,,,12
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Loyalty-Retention|Cashback-Retention,Cashback-Retention|Discount-Promo,,20
202504,Broadband,Gold,Delhi,2886,Cashback-Retention|Loyalty-Upgrade|Discount-Special,,,12
202504,Broadband,Gold,Delhi,2886,Cashback-Promo,,,46
202504,Broadband,Gold,Delhi,2886,Discount-Retention,Discount-Retention,Discount-Retention,28
202504,Broadband,Gold,Delhi,2886,Cashback-Upgrade|Discount-Special,,,45
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo,Speed-Boost-Promo,Speed-Boost-Promo,10
202504,Broadband,Gold,Delhi,2886,Discount-Welcome,,,48
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Cashback-Special,Cashback-Special|Speed-Boost-Special,Speed-Boost-Special|Cashback-Special,44
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Cashback-Upgrade,Speed-Boost-Upgrade,,47
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade|Speed-Boost-Retention,,,45
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Loyalty-Retention,,,46
202504,Broadband,Gold,Delhi,2886,Bundle-Promo|Loyalty-Upgrade|Cashback-Promo,,,31
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade,,,38
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Discount-Upgrade|Cashback-Promo,Cashback-Promo|Discount-Upgrade|Loyalty-Promo,,8
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Bundle-Welcome,,,25
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Bundle-Promo,,,35
202504,Broadband,Gold,Delhi,2886,Cashback-Special|Cashback-Welcome,,,44
202504,Broadband,Gold,Delhi,2886,Loyalty-Welcome|Cashback-Welcome|Discount-Special,Discount-Special|Loyalty-Welcome,,13
202504,Broadband,Gold,Delhi,2886,Loyalty-Upgrade,Loyalty-Upgrade,,9
202504,Broadband,Gold,Delhi,2886,Bundle-Promo,Bundle-Promo,,30
202504,Broadband,Gold,Delhi,2886,Loyalty-Special|Discount-Special,Discount-Special|Loyalty-Special,,37
202504,Broadband,Gold,Delhi,2886,Discount-Special,,,18
202504,Broadband,Gold,Delhi,2886,Discount-Special,,,25
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Cashback-Welcome,Discount-Promo,,23
202504,Broadband,Gold,Delhi,2886,Cashback-Special,,,47
202504,Broadband,Gold,Delhi,2886,Cashback-Upgrade,,,18
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Welcome|Loyalty-Welcome,,,20
202504,Broadband,Gold,Delhi,2886,Cashback-Special|Bundle-Upgrade|Cashback-Upgrade,,,14
202504,Broadband,Gold,Delhi,2886,Cashback-Upgrade,Cashback-Upgrade,,18
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Retention,Speed-Boost-Retention,Speed-Boost-Retention,33
202504,Broadband,Gold,Delhi,2886,Cashback-Promo,Cashback-Promo,,33
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Bundle-Upgrade|Discount-Upgrade,,,9
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Loyalty-Retention|Bundle-Retention,Loyalty-Retention|Bundle-Retention|Speed-Boost-Upgrade,,24
202504,Broadband,Gold,Delhi,2886,Bundle-Special,,,24
202504,Broadband,Gold,Delhi,2886,Bundle-Welcome|Bundle-Upgrade|Cashback-Retention,,,26
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Speed-Boost-Retention,,,24
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo|Loyalty-Retention|Discount-Retention,,,33
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Cashback-Upgrade,Discount-Promo,,43
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Cashback-Retention|Discount-Retention,,,46
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo|Loyalty-Retention,Loyalty-Retention|Speed-Boost-Promo,,23
202504,Broadband,Gold,Delhi,2886,Cashback-Special|Loyalty-Retention|Discount-Upgrade,,,27
202504,Broadband,Gold,Delhi,2886,Bundle-Promo,Bundle-Promo,Bundle-Promo,12
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Cashback-Special|Cashback-Retention,,,9
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo,,,10
202504,Broadband,Gold,Delhi,2886,Cashback-Retention,,,41
202504,Broadband,Gold,Delhi,2886,Bundle-Promo|Speed-Boost-Retention,,,24
202504,Broadband,Gold,Delhi,2886,Cashback-Special,Cashback-Special,,24
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention,,,21
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Loyalty-Upgrade|Discount-Special,Bundle-Special,,35
202504,Broadband,Gold,Delhi,2886,Bundle-Welcome|Discount-Special|Speed-Boost-Retention,Discount-Special|Bundle-Welcome|Speed-Boost-Retention,,32
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo|Discount-Special,Speed-Boost-Promo|Discount-Special,,28
202504,Broadband,Gold,Delhi,2886,Cashback-Special,Cashback-Special,,39
202504,Broadband,Gold,Delhi,2886,Loyalty-Special|Cashback-Retention,,,21
202504,Broadband,Gold,Delhi,2886,Bundle-Special,Bundle-Special,,31
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade,,,11
202504,Broadband,Gold,Delhi,2886,Discount-Retention,Discount-Retention,,32
202504,Broadband,Gold,Delhi,2886,Bundle-Welcome,,,14
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Loyalty-Upgrade,Discount-Promo,,35
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Discount-Welcome|Cashback-Retention,Cashback-Retention|Loyalty-Promo|Discount-Welcome,Discount-Welcome|Cashback-Retention,17
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Bundle-Promo|Loyalty-Upgrade,Speed-Boost-Special|Bundle-Promo,,19
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Bundle-Welcome|Discount-Special,Speed-Boost-Upgrade|Bundle-Welcome,,31
202504,Broadband,Gold,Delhi,2886,Cashback-Special,,,30
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Loyalty-Welcome,Discount-Promo,,24
202504,Broadband,Gold,Delhi,2886,Discount-Special|Cashback-Upgrade,,,28
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade,,,17
202504,Broadband,Gold,Delhi,2886,Loyalty-Special|Bundle-Upgrade|Discount-Retention,,,9
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo,,,14
202504,Broadband,Gold,Delhi,2886,Cashback-Promo,,,9
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention|Discount-Welcome|Loyalty-Welcome,,,47
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Cashback-Upgrade,Cashback-Upgrade|Bundle-Special,,38
202504,Broadband,Gold,Delhi,2886,Loyalty-Welcome,Loyalty-Welcome,,21
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Loyalty-Upgrade|Speed-Boost-Retention,,,36
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Discount-Upgrade,Bundle-Special|Discount-Upgrade,,10
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Loyalty-Promo,Bundle-Special|Loyalty-Promo,,6
202504,Broadband,Gold,Delhi,2886,Discount-Upgrade,,,29
202504,Broadband,Gold,Delhi,2886,Cashback-Special|Loyalty-Upgrade,Loyalty-Upgrade,,50
202504,Broadband,Gold,Delhi,2886,Loyalty-Special|Loyalty-Upgrade,,,24
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Loyalty-Special,Loyalty-Special|Discount-Promo,,41
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention,,,31
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Welcome|Bundle-Upgrade|Cashback-Promo,,,37
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Discount-Special|Cashback-Upgrade,,,39
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo,,,35
202504,Broadband,Gold,Delhi,2886,Loyalty-Upgrade,Loyalty-Upgrade,Loyalty-Upgrade,21
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Loyalty-Retention|Discount-Retention,,,35
202504,Broadband,Gold,Delhi,2886,Discount-Upgrade|Cashback-Welcome,,,35
202504,Broadband,Gold,Delhi,2886,Cashback-Promo|Cashback-Welcome,Cashback-Promo,Cashback-Promo,13
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Upgrade|Bundle-Welcome|Speed-Boost-Retention,Speed-Boost-Retention,,10
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Cashback-Upgrade,Cashback-Upgrade,,25
202504,Broadband,Gold,Delhi,2886,Bundle-Special|Speed-Boost-Promo|Speed-Boost-Retention,,,34
202504,Broadband,Gold,Delhi,2886,Loyalty-Promo|Loyalty-Welcome|Speed-Boost-Retention,Loyalty-Welcome|Loyalty-Promo,,8
202504,Broadband,Gold,Delhi,2886,Loyalty-Special,,,37
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Special|Loyalty-Special|Discount-Retention,,,21
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention|Cashback-Upgrade|Speed-Boost-Retention,Cashback-Upgrade,,40
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade,Bundle-Upgrade,,13
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Promo|Bundle-Welcome,,,32
202504,Broadband,Gold,Delhi,2886,Bundle-Upgrade|Speed-Boost-Retention,Bundle-Upgrade,,33
202504,Broadband,Gold,Delhi,2886,Bundle-Welcome|Cashback-Retention|Discount-Retention,,,13
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention|Cashback-Retention,,,27
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Retention,Speed-Boost-Retention,,39
202504,Broadband,Gold,Delhi,2886,Speed-Boost-Welcome,,,40
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Cashback-Promo,,,13
202504,Broadband,Gold,Delhi,2886,Loyalty-Welcome,,,5
202504,Broadband,Gold,Delhi,2886,Cashback-Upgrade,Cashback-Upgrade,,37
202504,Broadband,Gold,Delhi,2886,Discount-Upgrade|Bundle-Retention,,,30
202504,Broadband,Gold,Delhi,2886,Bundle-Promo,,,46
202504,Broadband,Gold,Delhi,2886,Loyalty-Retention,,,39
202504,Broadband,Gold,Delhi,2886,Discount-Promo|Bundle-Upgrade|Speed-Boost-Retention,,,16
